Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_42	kPrime_43	kPrime_44	kPrime_45	kPrime_46	kPrime_47	kPrime_48	kPrime_49	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
76000	-1081.66328088343	-1008.95109539379	0.495999842039458	0.693196328626452	2.28535520335204	0.978888682703154	0.792664155371713	0.058623208160753	0.769806285013952	0.192701132577445	40	8326260542787710	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00321192790537629	0.00559264465290967	0.0628097783960822	0.0356329299444326	0.0528802780001249	0.0265176768619558	0.105527788729135	0.0132497460242647	0.024809382074108	0.0107362908034485	0.0336030089299115	0.014751704868373	0.0198391697779243	0.00866314456682195	0.0219105356213262	0.146803358679532	0.00843176096674536	0.086044809668734	0.0462550412074794	0.0280633955266195	0.0271961222590862	0.0199378472581954	0.0316070817678649	0.0369851363533007	0.0188484796999987	0.0174837979108293	0.0264397464534328	0.00301830009843315	0.0371955110121608	0.0259536039813928
76200	-1092.79242081768	-988.652096357837	1.16914125338504	0.639026253191626	0.449804850719328	0.961408378462959	0.737805941809925	0.0681727917118238	0.754218092640498	0.55508467409024	17	6578141352675927	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	0.0111997137713547	0.0167980791293208	0.00616339484243609	0.028733471115182	0.0348751827874344	0.00121291320046601	0.0367441389167392	0.122580662504601	0.0253816284224037	0.0107791123426275	0.00875544986390189	0.0301822025490941	0.0353805792305191	0.00887061411526023	0.0216098701494359	0.061335515975724	0.171258035746991	0.0112383448459015	0.0121662435060393	0.0408036107555794	0.0272663983512249	0.0517170850127565	0.0171752629112933	0.0293125922621393	0.0317740797102109	0.0128268648414327	0.0498850381725244	0.0275910426751467	0.0269887340444438	0.0293941382478158
76400	-1070.76860209862	-1013.23351609765	0.956569226921174	0.184297078075839	1.36918231770941	0.973245404011008	0.454264897641778	0.058623208160753	0.787920754808256	0.177877449321728	5	221007766176042	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.026044825300367	0.018100107153571	0.0804999660054427	0.0145562646672099	0.0823022649740091	0.016468420182264	0.0330773109772256	0.0107362908034485	0.0336030089299115	0.014751704868373	0.020516309510731	0.00866314456682195	0.0219105356213262	0.146803358679532	0.00215001849494034	0.086044809668734	0.0430363670494802	0.0280633955266195	0.0271961222590862	0.0199378472581954	0.0316070817678649	0.0384412842386998	0.0203875305721804	0.0174837979108293	0.0264397464534328	0.00147924922625148	0.0339794580665119	0.00425283801064438	0.0424666963676355	0.0490002448886604
76600	-1107.65265545741	-1013.59387236408	1.34984286349464	0.898635825704924	0.39074393144413	0.981780296293681	0.609011051931721	0.153800318141967	0.760137867708688	0.43773375097411	37	6807558827125373	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00310361060818992	0.00809610316316481	0.028733471115182	0.0348751827874344	0.000795005968068511	0.0367441389167392	0.122580662504601	0.0253816284224037	0.0107791123426275	0.00875544986390189	0.0301822025490941	0.0353805792305191	0.0112655550755623	0.0195991910738983	0.0535213642271022	0.171258035746991	0.0136669311538367	0.0121662435060393	0.0408036107555794	0.0322128701111424	0.046770613252839	0.0171752629112933	0.0269176513018373	0.0395882314588328	0.0128268648414327	0.0498850381725244	0.0275910426751467	0.0269887340444438	0.0293941382478158	0.0229614739717569
76800	-1074.48483320252	-1000.74600721264	1.04215525267159	0.646614150836688	1.01630747198646	0.978604581491528	0.936129173349238	0.058623208160753	0.757488552394648	0.197716054798662	23	373148492569645	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0305042168769175	0.0212534054900396	0.018100107153571	0.0804999660054427	0.0421351767617291	0.0823022649740091	0.0333276369954075	0.0330773109772256	0.0120984624921764	0.00777628759642096	0.014751704868373	0.020516309510731	0.0140322592052189	0.0251070348946319	0.151581612914272	0.00244278706728613	0.038048884123764	0.0453452635220334	0.032554738861926	0.0141672687787849	0.0374557055559108	0.0510175874521769	0.0258283080247393	0.00930235811477151	0.0361742164660094	0.0097647895576211	0.0147261050756036	0.0340070141917127	0.0153816821132136	0.0467195343782798
77000	-1104.98246008765	-1012.04700984323	1.76545341144632	0.74554204140714	0.044503300943369	0.9846015630935	0.520699724443771	0.153800318141967	0.725539789678461	0.322674886876352	29	5377091664303305	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	0.0370992987875215	0.00360573457208394	0.0167994942933236	0.028733471115182	0.00227939127025761	0.0348751827874344	0.0449610925083589	0.122580662504601	0.0253816284224037	0.0107791123426275	0.00875544986390189	0.0281282534785693	0.0332673404025769	0.0112655550755623	0.0211313253263435	0.0520339021851183	0.171258035746991	0.0136669311538367	0.0121662435060393	0.0408036107555794	0.0322128701111424	0.046770613252839	0.0171752629112933	0.0241620498040844	0.0395882314588328	0.0155824663391856	0.0344233068288232	0.0153725885057118	0.0269887340444438	0.0281521606453314
77200	-1079.7514429182	-1004.70986357002	1.77302377005323	1.754541452318	0.0540461763135632	0.95258083962691	0.877695982314033	0.058623208160753	0.78337761752412	0.078568692442487	25	373148492569645	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0210762423740245	0.0212534054900396	0.0219757679177655	0.0804999660054427	0.0421351767617291	0.0823022649740091	0.0380831613221841	0.0203584652407823	0.00978171195488479	0.00777628759642096	0.00967766096906526	0.020516309510731	0.0205394080128181	0.0251070348946319	0.168284599406499	0.00615438129446611	0.0526345044079126	0.0453452635220334	0.032554738861926	0.0152296485718666	0.00352944527795126	0.052837881378193	0.0298992836478248	0.00930235811477151	0.0213725867118892	0.0194993261052619	0.0133453641072704	0.0340070141917127	0.0342091993413995	0.0407115420344922
77400	-1074.75629059427	-997.155353419725	1.09147930234232	0.432906272380423	0.768956445347542	0.999589222758283	0.665828372042229	0.153800318141967	0.752978267508128	0.252378689868034	27	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00749968694577359	0.0347582976393664	0.028733471115182	0.00639075490149755	0.015912359792256	0.0449610925083589	0.122580662504601	0.0253816284224037	0.0137359172132867	0.00875544986390189	0.0281282534785693	0.0155340053576426	0.0112655550755623	0.0202312361261684	0.0520339021851183	0.171258035746991	0.0268542388500832	0.0121662435060393	0.0408036107555794	0.0322128701111424	0.0559320087428375	0.0257447150992197	0.0241620498040844	0.0555950924178995	0.0148321711245634	0.0184164458697565	0.0153725885057118	0.0214399716110424	0.0289024558599536	0.0204052288654076
77600	-1076.23987612425	-1007.65351152946	1.31450601782133	0.819303104304251	0.704497276884708	0.988104995457275	0.95481403476799	0.153800318141967	0.752978267508128	0.384109360114601	14	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00749968694577359	0.0347582976393664	0.028733471115182	0.0199379353674495	0.015912359792256	0.0449610925083589	0.122580662504601	0.0253816284224037	0.0137359172132867	0.00875544986390189	0.0234286130017539	0.0155340053576426	0.0168459250568979	0.0202312361261684	0.0663201664560599	0.171258035746991	0.0315538793268986	0.00658587352470372	0.0408036107555794	0.0292597707058465	0.0559320087428375	0.0121975346332678	0.00987578553314277	0.0589429700634302	0.0148321711245634	0.0184164458697565	0.0153725885057118	0.0210451933708076	0.0289024558599536	0.0204052288654076
77800	-1082.72150544846	-1010.13368694662	1.71244856544086	0.315195599029032	0.350294594758739	0.988583893469506	0.610160948257601	0.153800318141967	0.701438832256595	0.486179468012294	44	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00749968694577359	0.0347582976393664	0.0292471450851486	0.0199379353674495	0.015912359792256	0.0259811704674103	0.12720199804706	0.0253816284224037	0.0184437914765626	0.0135804093636548	0.0182070647685113	0.0155340053576426	0.0168459250568979	0.0123482128702171	0.0663201664560599	0.171258035746991	0.0315538793268986	0.0183728265016172	0.0408036107555794	0.0292597707058465	0.0559320087428375	0.0121975346332678	0.00987578553314277	0.0390795486227603	0.033812093165512	0.0184164458697565	0.0153725885057118	0.0210451933708076	0.0289024558599536	0.0269184255429034
78000	-1108.4012283184	-998.105536171208	1.5382986240341	0.254181025968245	0.25107201458638	0.978726499067155	0.560613618579346	0.153800318141967	0.731248895872505	0.389315354571975	8	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00749968694577359	0.0183147234044477	0.0107269277267403	0.0234204504307452	0.015912359792256	0.0224986554041146	0.12720199804706	0.0253816284224037	0.0207059408391122	0.0135804093636548	0.0182070647685113	0.0155340053576426	0.0168459250568979	0.0123482128702171	0.0663201664560599	0.171258035746991	0.0417881327350579	0.0204977856991005	0.0498093539280194	0.0292597707058465	0.0559320087428375	0.0121975346332678	0.00987578553314277	0.0442069142486957	0.033812093165512	0.0246257666965159	0.0153725885057118	0.0210451933708076	0.0289024558599536	0.0269184255429034
78200	-1099.00362892771	-1012.85929682816	1.2757957943585	1.00568842468645	0.897902182216771	0.965988174586686	0.456673883162733	0.153800318141967	0.73684311310923	0.457720006773062	4	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	0.0170392894626673	0.0123651766257535	0.0107269277267403	0.0234204504307452	0.0195344513635862	0.0224986554041146	0.12720199804706	0.0253816284224037	0.0207059408391122	0.0135804093636548	0.020863154832668	0.0155340053576426	0.0168459250568979	0.0182977596489113	0.0663201664560599	0.171258035746991	0.0417881327350579	0.0204977856991005	0.0498093539280194	0.0292597707058465	0.0559320087428375	0.0121975346332678	0.00987578553314277	0.0501986140363496	0.033812093165512	0.0219696766323593	0.0183326471779604	0.0210451933708076	0.0289024558599536	0.00480497299477706
78400	-1116.84863018482	-1020.09845244676	1.05134018621058	1.12936086353132	1.12423643926164	0.974536156995092	0.727179498401232	3.04551408596277	0.72254008827485	0.303002602346633	21	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0138119962718348	0.0232675807293311	0.129789597051242	0.0499401731554343	0.12427676378872	0.00967302546140615	0.0241230215225797	0.0124585005801012	0.0254447167187484	0.0276149394043338	0.0227854360170477	0.0534571285942182	0.0392482201677785	0.00494944737235973	0.0379555451187127	0.0171935222314581	0.0404525036176708	0.0258278630162525	0.0219597395334336	0.0561668366719216	0.00619164941156841	0.0223148331342935	0.0385336596157006	0.0368126409889955	0.048460883281244	0.0186890851855415	0.0108646605295763	0.0246831378094852	0.0312997152638374	0.00175317775517269
78600	-1107.37456489328	-1003.88523387048	1.62137775577485	0.388922951368568	0.460785730479817	0.978221869368534	0.592938513280235	0.153800318141967	0.714696924833091	0.401264854119365	15	8983782022973039	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0129938990493675	0.0303937807084969	0.0130498560861134	0.0234204504307452	0.0195344513635862	0.0224986554041146	0.12720199804706	0.0255162330714728	0.0269756962067111	0.0135804093636548	0.0201151356471002	0.0155340053576426	0.0161061830044583	0.016870793743418	0.0663201664560599	0.171258035746991	0.0417881327350579	0.013858904589135	0.0301155811259848	0.0569787427625953	0.0306179474578195	0.0196614133921931	0.0088776270886975	0.0501986140363496	0.0280230013642648	0.0219696766323593	0.0183326471779604	0.0210451933708076	0.0251559650179757	0.0120068035618072
78800	-1101.05576152118	-1007.08546333139	0.814281166424933	0.419509082048512	1.70924264183445	0.977581596436065	0.634931414689701	0.153800318141967	0.714696924833091	0.391578897431773	4	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0158572244009946	0.0303937807084969	0.0130498560861134	0.0234204504307452	0.0195344513635862	0.0273580011347806	0.12720199804706	0.0255162330714728	0.0242866675687115	0.0162694380016543	0.0187154302572023	0.0155340053576426	0.0112468372737923	0.016870793743418	0.0663201664560599	0.193760209295444	0.0417881327350579	0.0152586099790329	0.0301155811259848	0.031613243862515	0.0306179474578195	0.0196614133921931	0.0088776270886975	0.0501986140363496	0.0280230013642648	0.0219696766323593	0.0183326471779604	0.0255221270311652	0.0290387113920755	0.00364712352734982
79000	-1100.93389557344	-1011.00496538473	1.02511866016992	0.325693925882763	1.18003414923636	0.9811806950377	0.810091340985293	0.153800318141967	0.750247871618727	0.317358596871838	18	8983782022973039	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	0.0243414371436644	0.017256496118444	0.00857847606594152	0.0234204504307452	0.0805537651322221	0.0305633332539951	0.129517892420069	0.0255162330714728	0.0242866675687115	0.0162694380016543	0.0187154302572023	0.0155340053576426	0.0112468372737923	0.016870793743418	0.0296437781237586	0.193760209295444	0.0335080509334127	0.0044552908066169	0.0301155811259848	0.031613243862515	0.0306179474578195	0.0196614133921931	0.00649658089754903	0.0501986140363496	0.00318697039725085	0.0456297398918443	0.0314699317680133	0.0100346338572062	0.0252777368296379	0.0116590214854287
79200	-1111.65940846362	-1023.38327126513	1.56770637004452	1.15913662905956	0.743981519174709	0.990748934905402	0.794537158745392	0.153800318141967	0.750247871618727	0.255386414685486	38	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	0.0243414371436644	0.017256496118444	0.0122042936848732	0.0234204504307452	0.0805537651322221	0.0305633332539951	0.129517892420069	0.0255162330714728	0.0242866675687115	0.0162694380016543	0.0150896126382706	0.0155340053576426	0.0112468372737923	0.016870793743418	0.0296437781237586	0.193760209295444	0.0335080509334127	0.0044552908066169	0.0301155811259848	0.0357621012992934	0.0306179474578195	0.0196614133921931	0.00649658089754903	0.0501986140363496	0.00318697039725085	0.0414808824550659	0.0314699317680133	0.0100346338572062	0.0252777368296379	0.0116590214854287
79400	-1086.63977716093	-1005.33411614939	1.44600065816093	0.50431020663128	0.37873200436161	0.990748934905402	0.639992912406187	0.153800318141967	0.726161622462365	0.228480518399567	24	3782667551663716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0243414371436644	0.00949909172533179	0.0122042936848732	0.0170070787819152	0.061603921962398	0.0305633332539951	0.129517892420069	0.0444660762412968	0.0242866675687115	0.0162694380016543	0.0368147699857241	0.0155340053576426	0.0112468372737923	0.016870793743418	0.0370893001673215	0.186314687251881	0.0335080509334127	0.00867336501806179	0.0365020743216336	0.0357621012992934	0.0306179474578195	0.0196614133921931	0.00649658089754903	0.0193749821787806	0.00874822826537654	0.0204968969235179	0.0426419423197838	0.0166326379036654	0.0192219046549481	0.0280322498702753
79600	-1058.73433822494	-989.672247954024	1.77760935066166	0.521228948952898	0.697457280887434	0.995890321768673	0.474737029014811	0.0730095626362491	0.726161622462365	0.18609910128948	2	3782667551663716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0117121401152984	0.00770309151791429	0.0303016945806783	0.0306035852267266	0.0487200585236157	0.0276117321232735	0.120266100919639	0.0494186862837991	0.0242866675687115	0.0162694380016543	0.0350232893442582	0.00900316830840766	0.0112468372737923	0.016870793743418	0.0146487681096542	0.186314687251881	0.0335080509334127	0.0274436575032573	0.034534730481727	0.0357621012992934	0.0306179474578195	0.0189994284027065	0.0129467941607369	0.0345867871108508	0.00874822826537654	0.0204968969235179	0.0273334075673934	0.0227490118031486	0.0242399693277622	0.0280322498702753
