Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_42	kPrime_43	kPrime_44	kPrime_45	kPrime_46	kPrime_47	kPrime_48	kPrime_49	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
91400	-974.959661850144	-1040.72843815217	1.06596486975069	0.353387095278814	0.803081505679894	0.984559682148246	0.852232893146096	8	4878683230302336	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0364525159996462	0.0599657883199656	0.0888864205719627	0.0327795554440612	0.0111330065374377	0.0340685798047247	0.0455527469359208	0.0368164618680081	0.0233842324151192	0.0317765102627422	0.0151470682615435	0.00653288390787108	0.0298234848916335	0.0197732400929386	0.0210938043394543	0.0196177475626483	0.0231575276121144	0.0204851283172551	0.00531292676714032	0.0192769959530968	0.03505648049378	0.0237262585914933	0.0524002948408913	0.151938656258217	0.0199878329448477	0.0364944832834766	0.0537731417861091	0.013826368228935	0.0250351113390572	0.00672474636790798
91600	-994.300953872655	-1039.52862147569	1.17182907008229	0.315209010754169	0.681223241112697	0.943878200741728	0.697277355658375	16	4878683230302336	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	0.0364525159996462	0.0599657883199656	0.0888864205719627	0.0146981593580332	0.0111330065374377	0.0340685798047247	0.0455527469359208	0.0368164618680081	0.0233842324151192	0.0317765102627422	0.0352042437865742	0.00653288390787108	0.0298234848916335	0.0197732400929386	0.0210938043394543	0.0158804540199435	0.0231575276121144	0.0204851283172551	0.00423491565943903	0.0192769959530968	0.03505648049378	0.0237262585914933	0.0524002948408913	0.151938656258217	0.0199878329448477	0.0364944832834766	0.0537731417861091	0.013826368228935	0.0250351113390572	0.00956427157931142
91800	-994.408879551564	-1043.4212133268	1.14089224148054	0.645946006875722	0.562155921246678	0.958511770223957	0.388330263266658	26	5994894743744355	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	0.0364525159996462	0.0450825683331322	0.0888864205719627	0.0020830482753946	0.0111330065374377	0.0340685798047247	0.0167774020564284	0.0368164618680081	0.0233842324151192	0.0615714506427732	0.0352042437865742	0.00653288390787108	0.0447067048784669	0.0197732400929386	0.0210938043394543	0.0158804540199435	0.0231575276121144	0.0204851283172551	0.00423491565943903	0.0647332096262616	0.03505648049378	0.0237262585914933	0.0229962951051521	0.151938656258217	0.015531134589522	0.0364944832834766	0.0537731417861091	0.013826368228935	0.0250351113390572	0.00956427157931142
92000	-984.848060561059	-1040.80856955818	0.566754215125193	0.514951466167639	1.74384661512874	0.986228684519838	1.10243973135787	2	5994894743744355	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0295224598195403	0.0206555940917921	0.116170897403711	0.0315944428211998	0.0180630627175436	0.0340685798047247	0.0110071144553205	0.0206679390416198	0.0129341457064021	0.0615714506427732	0.0352042437865742	0.00653288390787108	0.0447067048784669	0.0197732400929386	0.0210938043394543	0.0158804540199435	0.0231575276121144	0.0204851283172551	0.00423491565943903	0.0647332096262616	0.03505648049378	0.0237262585914933	0.0229962951051521	0.151938656258217	0.015531134589522	0.0364944832834766	0.0537731417861091	0.013826368228935	0.0250351113390572	0.00956427157931142
92200	-993.920634882223	-1039.80033388522	0.822429887554307	0.296718239055588	1.38320609729519	0.968063489503076	0.461572791907726	8	5994894743744355	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0295224598195403	0.0206555940917921	0.116170897403711	0.0315944428211998	0.0180630627175436	0.0340685798047247	0.0110071144553205	0.0197423213683005	0.0129341457064021	0.0615714506427732	0.0352042437865742	0.00653288390787108	0.0319213023419374	0.0197732400929386	0.0210938043394543	0.0158804540199435	0.0231575276121144	0.0218973789026581	0.00423491565943903	0.0647332096262616	0.03505648049378	0.0237262585914933	0.0712624896186494	0.151938656258217	0.015531134589522	0.0364944832834766	0.0178057168970576	0.013826368228935	0.0250351113390572	0.00956427157931142
92400	-996.024329862321	-1043.42790254793	0.96476883057758	0.286335868073031	0.784073499415939	0.943311708502753	1.39113132902518	38	996464947189482	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0206555940917921	0.116170897403711	0.0157972214105999	0.0157972214105999	0.0229038711044864	0.0340685798047247	0.0129341457064021	0.0450351962777179	0.0419365349120255	0.151938656258217	0.015531134589522	0.0364944832834766	0.0178057168970576	0.013826368228935	0.0250351113390572	0.00956427157931142	0.0640598986059735	0.0258187862147116	0.0104850869394629	0.0256931077821679	0.0286824482438167	0.0237262585914933	0.0712624896186494	0.0295224598195403	0.0352042437865742	0.00169207552092832	0.0319213023419374	0.0197732400929386	0.0207831441242258	0.0158804540199435
92600	-980.422659365513	-1038.08628891108	1.41238609854952	0.299015346641152	0.674735828031565	0.992226463228337	0.288380511141115	34	996464947189482	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0206555940917921	0.116170897403711	0.0157972214105999	0.0157972214105999	0.0229038711044864	0.0137728123670393	0.0129341457064021	0.0450351962777179	0.0419365349120255	0.151938656258217	0.0149741347535582	0.0409176671525585	0.0178057168970576	0.0117593151043849	0.0460035916791251	0.00956427157931142	0.0430914182659056	0.0294549278701515	0.0104850869394629	0.022056966126728	0.0286824482438167	0.0237262585914933	0.0712624896186494	0.0295224598195403	0.0352042437865742	0.00169207552092832	0.0504179388710548	0.0197732400929386	0.0207831441242258	0.0158804540199435
92800	-980.521410347956	-1036.73583102782	0.683836800541343	0.746085769244139	1.69801329904903	0.983122038164524	0.477512327504313	23	4496810283994190	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00739261666048416	0.0511416369879682	0.0457803038123147	0.0632457430533748	0.0341554942552023	0.00951889107881912	0.0172363130933638	0.00730416074592338	0.0381702458067971	0.00986011788162768	0.0500316701541143	0.0156777762716852	0.0120949585147361	0.0417209471061316	0.00762821005780354	0.016777575226699	0.03902539606863	0.205775009117721	0.00791183170340484	0.0454309016326768	0.0156388220605085	0.0258349032224985	0.0370932807574028	0.00231630849212994	0.0379184186760929	0.0161277518368691	0.031201554690212	0.0406283097528028	0.0253004011304667	0.0420604501515392
93000	-969.540831531806	-1037.17504939641	1.35559961057129	0.66972008275901	0.786974954897546	0.999175742606085	0.593098802894919	10	4496810283994190	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00739261666048416	0.0511416369879682	0.0457803038123147	0.0632457430533748	0.0341554942552023	0.00951889107881912	0.0172363130933638	0.00730416074592338	0.0381702458067971	0.00986011788162768	0.0500316701541143	0.0156777762716852	0.0120949585147361	0.0417209471061316	0.00762821005780354	0.016777575226699	0.03902539606863	0.205775009117721	0.00791183170340484	0.0454309016326768	0.0156388220605085	0.0258349032224985	0.0370932807574028	0.00231630849212994	0.0379184186760929	0.0161277518368691	0.031201554690212	0.0406283097528028	0.0253004011304667	0.0420604501515392
93200	-991.288695840609	-1037.09206287743	1.0357007265186	0.60541046962843	0.846941491457038	0.968653804337099	0.494012417529892	10	4496810283994190	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00739261666048416	0.0511416369879682	0.0469980807139737	0.0632457430533748	0.0341554942552023	0.00951889107881912	0.0172363130933638	0.00730416074592338	0.0381702458067971	0.00986011788162768	0.0500316701541143	0.0156777762716852	0.0120949585147361	0.0417209471061316	0.00641043315614457	0.016777575226699	0.03902539606863	0.205775009117721	0.00791183170340484	0.0454309016326768	0.0156388220605085	0.0258349032224985	0.0370932807574028	0.00231630849212994	0.0379184186760929	0.0161277518368691	0.031201554690212	0.0406283097528028	0.0253004011304667	0.0420604501515392
93400	-987.805785553359	-1042.38323172212	0.546029430105512	0.707783556254517	1.50629914653206	0.962234415657098	0.673323485990924	12	1700541425990121	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	0.0151581061106518	0.0408946750453505	0.0786518265296518	0.0095668783293044	0.0450351962777179	0.0266260756024382	0.0278406358107969	0.0145847073921086	0.0166704368175288	0.0204825446424786	0.151938656258217	0.0126898534630036	0.0637798780583087	0.0178057168970576	0.0392838020909334	0.0362611372075734	0.00338998431669753	0.0475109015803076	0.0221192108628532	0.0111959606788392	0.0230645617227984	0.0478606564934575	0.0326039240938589	0.0712624896186494	0.0197732400929386	0.0207831441242258	0.0153851632340195	0.0147704068648177	0.0088722882629907	0.0441379415204243
93600	-989.208332135375	-1038.77752047093	1.65028981162769	0.262226816787317	0.301811969299204	0.986822758357669	0.325030432980067	42	892122971411482	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0556128899773061	0.0267133000236081	0.10769940145766	0.0521303715965898	0.0190390711006653	0.0132570471237259	0.00998379023522817	0.0117715488810395	0.0157659467465238	0.0700830337465948	0.0206897142598987	0.0165095987032196	0.024438785947924	0.0234288564568929	0.0109139688880961	0.0301596267721657	0.0328751456957009	0.0591048598596279	0.00562647362593398	0.022683292063116	0.0203314615909589	0.0203314615909589	0.0373665051298513	0.154545628788645	0.0325408596091801	0.0185737035988327	0.0276649532871051	0.0120577470771567	0.0296407426248539	0.0184602135409405
93800	-988.546407055895	-1040.31982067163	1.38485157609887	0.768429151155693	0.468444472266764	0.993399045249709	0.696276943336558	8	4091431926212013	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0556128899773061	0.0267133000236081	0.10769940145766	0.0360848520258991	0.0190390711006653	0.0132570471237259	0.00998379023522817	0.0117715488810395	0.0157659467465238	0.0700830337465948	0.0159153341410864	0.0165095987032196	0.024438785947924	0.0234288564568929	0.0109139688880961	0.0222078134376372	0.0408269590302294	0.0591048598596279	0.00562647362593398	0.022683292063116	0.0203314615909589	0.0203314615909589	0.0373665051298513	0.154545628788645	0.0558560719338949	0.0314140348955686	0.0276649532871051	0.0120577470771567	0.0143050986929062	0.0184602135409405
94000	-973.919688758522	-1035.61775865315	1.42200090809859	0.580873348892377	0.327131474748482	0.983080069639207	0.482498651901376	4	4091431926212013	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	0.0556128899773061	0.046677583332758	0.10769940145766	0.0360848520258991	0.0190390711006653	0.0132570471237259	0.00998379023522817	0.0117715488810395	0.0157659467465238	0.0437103861019483	0.0159153341410864	0.0165095987032196	0.024438785947924	0.0234288564568929	0.0109139688880961	0.0222078134376372	0.0408269590302294	0.0591048598596279	0.00562647362593398	0.0362312315448723	0.0372169410194475	0.0203314615909589	0.0373665051298513	0.124938318896394	0.0423081324521386	0.0314140348955686	0.0276649532871051	0.0120577470771567	0.0334352934921649	0.0184602135409405
94200	-975.207106291938	-1037.66001425872	0.981578630608779	0.345106913250531	0.698581443058327	0.989484340535296	0.453174216140436	0	4091431926212013	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0556128899773061	0.046677583332758	0.10769940145766	0.0360848520258991	0.0289493027373604	0.0132570471237259	0.00998379023522817	0.0117715488810395	0.0157659467465238	0.0437103861019483	0.0159153341410864	0.0165095987032196	0.024438785947924	0.0234288564568929	0.0109139688880961	0.0222078134376372	0.0408269590302294	0.0591048598596279	0.00562647362593398	0.0362312315448723	0.0372169410194475	0.0203314615909589	0.0260917165163892	0.124938318896394	0.0423081324521386	0.0215038032588735	0.0276649532871051	0.0120577470771567	0.0334352934921649	0.0297350021544026
94400	-967.009223944904	-1034.06021615755	1.53676106313212	1.56285291975808	0.484210527162356	0.998880799938253	0.341967755628127	0	892122971411482	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0556128899773061	0.0356197672124601	0.10769940145766	0.0275983051667627	0.0289493027373604	0.0132570471237259	0.00998379023522817	0.0117715488810395	0.0157659467465238	0.0351520434598035	0.0225495234439333	0.0121726836287816	0.024438785947924	0.0334835981438936	0.0167926095597585	0.0252761208950746	0.0408269590302294	0.0591048598596279	0.00562647362593398	0.0362312315448723	0.0372169410194475	0.0203314615909589	0.0260917165163892	0.124938318896394	0.0362884120956342	0.0215038032588735	0.0276649532871051	0.0163946621515947	0.0334352934921649	0.038221549013539
94600	-966.172315414595	-1034.43053991784	0.997427590484859	0.384309891186535	0.787583180847052	0.999910200337364	0.694468239990841	2	892122971411482	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0556128899773061	0.0356197672124601	0.10769940145766	0.0275983051667627	0.0193686497041182	0.0132570471237259	0.0106994035862502	0.0117715488810395	0.0157659467465238	0.0351520434598035	0.0134199089263645	0.0121726836287816	0.024438785947924	0.0270897513227093	0.0167926095597585	0.0252761208950746	0.0401113456792074	0.0591048598596279	0.00562647362593398	0.0362312315448723	0.0372169410194475	0.0203314615909589	0.0492742763553149	0.124938318896394	0.0362884120956342	0.0266941348203118	0.0276649532871051	0.0163946621515947	0.0293984926977069	0.0389895727796282
94800	-979.318713441328	-1036.77667507064	0.902713314581154	0.289358747531182	1.11846873676705	0.990067547330991	0.64513702103317	0	892122971411482	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0359753402769794	0.0444760254677667	0.10769940145766	0.0275983051667627	0.0193686497041182	0.0132570471237259	0.0106994035862502	0.0117715488810395	0.0157659467465238	0.0351520434598035	0.0134199089263645	0.0121726836287816	0.024438785947924	0.0270897513227093	0.0167926095597585	0.0252761208950746	0.0352231475398098	0.0738642427348017	0.00562647362593398	0.0362312315448723	0.0380393281575051	0.0156611887754702	0.0713330016780242	0.124938318896394	0.0362884120956342	0.0178378765650052	0.0276649532871051	0.0163946621515947	0.0293984926977069	0.0305450980989004
95000	-974.21738803263	-1035.15334214262	1.2253586919594	0.944291238703424	1.25113990768338	0.995535416206354	0.227607410178329	0	892122971411482	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.122555142935406	0.0521536838408191	0.10769940145766	0.0275983051667627	0.0193686497041182	0.0164015151762945	0.039462027772713	0.0117715488810395	0.0157659467465238	0.0351520434598035	0.0134199089263645	0.0121726836287816	0.024438785947924	0.0268202662434451	0.0199413155857986	0.023120636743551	0.0425542238485031	0.0464241764058882	0.0191120696850238	0.0179619825529049	0.0362853583070177	0.0156611887754702	0.045527745915842	0.0724921945173558	0.0194018000497942	0.0178378765650052	0.0233143834053385	0.0156415469582441	0.0293984926977069	0.0305450980989004
