Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	kPrime_195	kPrime_196	kPrime_197	kPrime_198	kPrime_199	kPrime_200	kPrime_201	kPrime_202	kPrime_203	kPrime_204	kPrime_205	kPrime_206	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
77400	-1004.85191427972	-1070.09952826807	0.93815419356235	0.589902859501853	0.910373597647421	0.98286287407612	0.56646877620095	2	4685889259613480	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0276334766798873	0.0359032194243658	0.062603276324057	0.0671466091931759	0.122046605922596	0.00208438273919597	0.0180229684087801	0.0347853548884145	0.0185788918886731	0.0229128596962974	0.0343397140496196	0.0340426409877664	0.0151165077408582	0.0146100273268368	0.0361694088641172	0.0372454064644204	0.0183978095758389	0.0204328054008989	0.117410400364387	0.0186609731508968	0.011450180319719	0.0154316743292099	0.0251692680822077	0.0381898215838775	0.0425075804008635	0.0270289100103737	0.0266262124728066	0.0338300709461202	0.015375861222238	0.00624708154149981
77600	-1003.83878443036	-1068.8973945908	0.809444375383059	0.938214239826275	1.07776720242276	0.984708132528241	0.377440906955013	2	8744354605381676	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0300065864945167	0.0359032194243658	0.062603276324057	0.0671466091931759	0.122046605922596	0.00208438273919597	0.0180229684087801	0.0324122450737851	0.0185788918886731	0.0229128596962974	0.0343397140496196	0.0340426409877664	0.0151165077408582	0.0108590194689425	0.0361694088641172	0.0372454064644204	0.0183978095758389	0.0204328054008989	0.117410400364387	0.0186609731508968	0.011450180319719	0.0154316743292099	0.0251692680822077	0.0381898215838775	0.0425075804008635	0.0270289100103737	0.0266262124728066	0.028480075076644	0.0276623856855551	0.00306156080555325
77800	-1012.60637937814	-1072.28088187612	0.464523405435483	0.960226062579154	1.72048822562095	0.985100337075516	0.970725429703849	2	8744354605381676	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0300065864945167	0.0359032194243658	0.062603276324057	0.0671466091931759	0.122046605922596	0.00768978462460808	0.0180229684087801	0.0380055920312251	0.0185788918886731	0.0229128596962974	0.0343397140496196	0.0340426409877664	0.0148576882444886	0.0111178389653121	0.0361694088641172	0.0316520595069804	0.0183978095758389	0.0204328054008989	0.117410400364387	0.0186609731508968	0.011450180319719	0.0154316743292099	0.0195638661967956	0.0381898215838775	0.0425075804008635	0.0270289100103737	0.0266262124728066	0.028480075076644	0.0276623856855551	0.00306156080555325
78000	-1004.01194670869	-1070.16194786671	1.01248661747452	2.64124567412501	0.924350360571753	0.998208800020341	0.410724869496545	2	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0300065864945167	0.0359032194243658	0.062603276324057	0.0671466091931759	0.122046605922596	0.00768978462460808	0.0380055920312251	0.0343397140496196	0.0180229684087801	0.0185788918886731	0.0229128596962974	0.0340426409877664	0.0148576882444886	0.0111178389653121	0.0361694088641172	0.0316520595069804	0.0183978095758389	0.0204328054008989	0.117410400364387	0.0186609731508968	0.011450180319719	0.0154316743292099	0.0195638661967956	0.0381898215838775	0.0425075804008635	0.0270289100103737	0.0266262124728066	0.028480075076644	0.0276623856855551	0.00306156080555325
78200	-1018.23454718637	-1069.48961342137	0.829120819201222	1.85454378386434	1.04415304485716	0.990413735560979	0.537619879945225	0	2392960365184975	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0300065864945167	0.0325024807668824	0.062603276324057	0.0671466091931759	0.122046605922596	0.00768978462460808	0.0380055920312251	0.0377404527071031	0.0180229684087801	0.0185788918886731	0.0229128596962974	0.0340426409877664	0.0148576882444886	0.0111178389653121	0.0361694088641172	0.0316520595069804	0.0183978095758389	0.0204328054008989	0.118167965710517	0.0186609731508968	0.011450180319719	0.0154316743292099	0.0195638661967956	0.0381898215838775	0.0425075804008635	0.0270289100103737	0.0266262124728066	0.028480075076644	0.0276623856855551	0.00230399545942385
78400	-1005.3688030758	-1071.93428812165	0.895578454488412	0.793186699349225	1.03794025254754	0.993000802189717	0.362865657523346	6	2392960365184975	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0300065864945167	0.0325024807668824	0.0626032414024964	0.0671466091931759	0.122046605922596	0.00768978462460808	0.0380055920312251	0.0377404527071031	0.0105664233639247	0.0185788918886731	0.0229128596962974	0.0340426409877664	0.0117272142674659	0.00801388395072203	0.0157815430258211	0.0316520595069804	0.0452342512358095	0.0204328054008989	0.118167965710517	0.0279678019325643	0.011450180319719	0.0154316743292099	0.0143689965744597	0.0381898215838775	0.0425075804008635	0.0270289100103737	0.0266262124728066	0.028480075076644	0.0276623856855551	0.00543446943644654
78600	-1013.75333238103	-1075.49703788702	0.875174506394582	0.452075472820308	1.34032259536962	0.991559241859694	0.318258050710099	10	2392960365184975	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0262716877817869	0.0145207225593266	0.082212754678326	0.0671466091931759	0.122046605922596	0.00768978462460808	0.0380055920312251	0.0377404527071031	0.0105664233639247	0.0185788918886731	0.0229128596962974	0.0340426409877664	0.0117272142674659	0.00801388395072203	0.0157815430258211	0.0316520595069804	0.0452342512358095	0.0204328054008989	0.118167965710517	0.0279678019325643	0.0145726076321767	0.0154316743292099	0.0143689965744597	0.0381898215838775	0.0425075804008635	0.0202091707107835	0.0425976530399788	0.021435517453518	0.0276623856855551	0.00231204212398885
78800	-1009.54137757531	-1077.17620419565	0.9811233468056	0.874431596373251	0.680172276509631	0.998483304347905	0.486824843213042	19	7822862747315682	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0325548245143344	0.00212939071091568	0.0312491257767178	0.0222828157025951	0.0110654290488299	0.0196440427152381	0.0352950106915426	0.106017087068855	0.0298137682729629	0.0227003507929302	0.0073247994004116	0.0299781047095953	0.0348467659006925	0.0531035342391606	0.0232866989001183	0.0488234875928182	0.157583858548885	0.0208425540946674	0.0185352778276448	0.0172110254187375	0.0128951907446183	0.0344426746568484	0.0278283499312657	0.0720770635279983	0.0208297884558036	0.0182648976433569	0.00923027722479583	0.0282130221640159	0.0124803042442247	0.0394504794794202
79000	-1014.71817677485	-1074.65565294181	0.63343855089388	1.76336319702578	1.72431838721801	0.996462550481206	0.417079328788885	37	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0118759556654323	0.00729671615476168	0.0645240803286786	0.0929107536230958	0.122046605922596	0.00768978462460808	0.0298531179047265	0.0377404527071031	0.0105664233639247	0.0239512932017006	0.0167619870390818	0.0340426409877664	0.0117272142674659	0.0150426890182652	0.0157815430258211	0.0316520595069804	0.0452342512358095	0.0204328054008989	0.118167965710517	0.0279678019325643	0.00933202420238236	0.0154316743292099	0.0143689965744597	0.0124256771539576	0.0486584530580791	0.0245893657743588	0.0559907105962717	0.021435517453518	0.0285190128502596	0.0239824263857053
79200	-1016.07814149861	-1082.24682307227	0.768619825147353	0.188210182175208	1.73819139488822	0.98812089859749	0.284649513030012	48	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0118759556654323	0.00729671615476168	0.0645240803286786	0.101358570968247	0.122046605922596	0.00768978462460808	0.0298531179047265	0.0377404527071031	0.0105664233639247	0.0239512932017006	0.0167619870390818	0.0085304863732991	0.00993042144065432	0.0150426890182652	0.0157815430258211	0.0339165781621685	0.0349002222918816	0.0473634457857666	0.118167965710517	0.0279678019325643	0.00933202420238236	0.0154316743292099	0.0143689965744597	0.0124256771539576	0.0486584530580791	0.0245893657743588	0.0559907105962717	0.021435517453518	0.0285190128502596	0.0239824263857053
79400	-1022.71605918724	-1077.23819636902	0.674143441080839	1.10569073559109	1.36670771043242	0.964471625788869	0.626814665547744	32	8466954280062355	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0118759556654323	0.00729671615476168	0.0645240803286786	0.101358570968247	0.122046605922596	0.00768978462460808	0.0298531179047265	0.0377404527071031	0.0105664233639247	0.0239512932017006	0.0167619870390818	0.0085304863732991	0.00993042144065432	0.0150426890182652	0.0119701341442048	0.0339165781621685	0.0349002222918816	0.0473634457857666	0.118167965710517	0.0279678019325643	0.00933202420238236	0.0154316743292099	0.0143689965744597	0.0124256771539576	0.0486584530580791	0.0284007746559751	0.0559907105962717	0.021435517453518	0.0285190128502596	0.0239824263857053
79600	-1019.38456841386	-1079.03759378748	0.521060842641483	1.64394016006387	1.38063488964746	0.983080255093209	0.587370529327129	24	8466954280062355	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0118759556654323	0.00729671615476168	0.0645240803286786	0.101358570968247	0.122046605922596	0.00768978462460808	0.0298531179047265	0.0377404527071031	0.0105664233639247	0.0239512932017006	0.0167619870390818	0.0085304863732991	0.00993042144065432	0.0150426890182652	0.0119701341442048	0.0339165781621685	0.0349002222918816	0.0473634457857666	0.118167965710517	0.0279678019325643	0.00933202420238236	0.0154316743292099	0.0143689965744597	0.0124256771539576	0.0486584530580791	0.0284007746559751	0.0559907105962717	0.021435517453518	0.0285190128502596	0.0239824263857053
79800	-1018.76321752106	-1083.80564511036	1.2865464603386	0.892551400041164	0.457819653516909	0.982662870936844	0.690421287135378	11	7822862747315682	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0289650358842768	0.00637228094343102	0.0478738635174338	0.0242616297359817	0.0260235123067845	0.0125234505956555	0.0415468477478361	0.135830855341817	0.0116395363014346	0.00634373098710341	0.0114931337242184	0.0299781047095953	0.051911095431201	0.0500159264007778	0.0248225983985132	0.0660237510512245	0.157583858548885	0.00999039529699803	0.00781461240577499	0.0172110254187375	0.0116729372063456	0.0344426746568484	0.0278283499312657	0.0193709843516649	0.0104207238477911	0.00805172682029568	0.0256342642322967	0.0424223104821664	0.0124803042442247	0.0394504794794202
80000	-1019.37015834141	-1075.69878231614	0.640225497186704	0.948328814741295	1.46160578716397	0.9877715158989	0.394257311741684	21	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0118759556654323	0.00729671615476168	0.0645240803286786	0.0639211577585919	0.133829277097972	0.00322270068385588	0.0284977801880749	0.0603731073420918	0.0194109324206193	0.0239512932017006	0.0167619870390818	0.00688604112598015	0.00993042144065432	0.0150426890182652	0.0119701341442048	0.028435161009919	0.0349002222918816	0.0473634457857666	0.118167965710517	0.0279678019325643	0.00933202420238236	0.0214716668637428	0.0143689965744597	0.0284836052708711	0.0486584530580791	0.0284007746559751	0.0559907105962717	0.0206101744579284	0.0285190128502596	0.0098357111294169
80200	-1010.50926657878	-1077.28156621008	0.734854059801077	1.40845122166439	0.982384571318578	0.99881200696189	0.687195457172924	20	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0231101826237324	0.00815191928799121	0.0460298032863522	0.0482671593291368	0.133829277097972	0.00322270068385588	0.0284977801880749	0.0603731073420918	0.0252721475822472	0.0239512932017006	0.0167619870390818	0.0123567434452191	0.0140160313387883	0.00884097904415466	0.0173699981454005	0.035334693194916	0.0349002222918816	0.0473634457857666	0.118167965710517	0.0279678019325643	0.00933202420238236	0.0214716668637428	0.0143689965744597	0.0284836052708711	0.0486584530580791	0.0190934761089245	0.0559907105962717	0.0147489592963005	0.046334300668734	0.00773256880878982
80400	-1023.5609481854	-1083.40271261383	1.29154941502504	0.996848716651953	0.826501465791018	0.975264938489265	0.47491556131852	35	7822862747315682	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0295757874557993	0.00637228094343102	0.0478738635174338	0.0242616297359817	0.0260235123067845	0.0125234505956555	0.0409360961763136	0.135830855341817	0.0116395363014346	0.00634373098710341	0.0114931337242184	0.031504514460442	0.051911095431201	0.0500159264007778	0.023873726620017	0.0660237510512245	0.157583858548885	0.00999039529699803	0.00781461240577499	0.0174916695404084	0.0116729372063456	0.0353915464353447	0.026301940180419	0.019090340229994	0.0104207238477911	0.00805172682029568	0.0256342642322967	0.0424223104821664	0.0124803042442247	0.0394504794794202
80600	-1036.63499328613	-1085.55676466927	1.27267840712188	1.21329884107364	0.332903915254661	0.975264938489265	0.643567464585636	38	8654077048248052	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0295757874557993	0.00236628106375532	0.0478738635174338	0.0242616297359817	0.0260235123067845	0.0125234505956555	0.0409360961763136	0.135830855341817	0.0116395363014346	0.00634373098710341	0.0114931337242184	0.031504514460442	0.051911095431201	0.0500159264007778	0.023873726620017	0.0557004886140202	0.157583858548885	0.0101568826543608	0.0353915464353447	0.00781461240577499	0.0174916695404084	0.026301940180419	0.0139963951766737	0.0294136026671983	0.0104207238477911	0.00956778137228045	0.0256342642322967	0.0424223104821664	0.0124803042442247	0.0394504794794202
80800	-1023.43642967837	-1076.71568520831	1.14293045507151	0.553340971973241	0.660934653680899	0.983482324116975	0.554992388454426	25	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0195417732729109	0.0101889626393517	0.0460298032863522	0.0548981378446683	0.113914610170173	0.00322270068385588	0.0240055415506172	0.0362494431713715	0.030077090742329	0.035161219551737	0.033177739333292	0.00506941833444678	0.00957996728596025	0.00895653153487222	0.0492911810599607	0.0393666716029147	0.0349002222918816	0.0445519377839781	0.118167965710517	0.0215280976780267	0.00695260532423358	0.0280592965340109	0.00477985979105455	0.0297136224085862	0.0380708796275264	0.0412637690505131	0.0559907105962717	0.0176842601624473	0.0291988964964295	0.0104070844797096
81000	-1015.37697442823	-1077.29893595613	1.14293045507151	0.889372147407946	0.41313147157344	0.991065720691373	0.512891111776375	14	6292605208475654	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0195417732729109	0.0101889626393517	0.0460298032863522	0.0440219079535675	0.113914610170173	0.00322270068385588	0.0240055415506172	0.0362494431713715	0.030077090742329	0.035161219551737	0.033177739333292	0.0159456482255476	0.00957996728596025	0.00895653153487222	0.0492911810599607	0.0393666716029147	0.0349002222918816	0.0445519377839781	0.118167965710517	0.00477985979105455	0.0297136224085862	0.00695260532423358	0.0280592965340109	0.0380708796275264	0.0215280976780267	0.0412637690505131	0.0559907105962717	0.0176842601624473	0.0291988964964295	0.0104070844797096
